경주일자,경주번호,경주장,경주시간,출전번호,마명,과거_경주일자,과거_출전번호,종류,과거_등급,과거_거리,함수율,빠르기,과거_순위,과거_기수,과거_중량,과거_S-1F,과거_G-3F,과거_G-1F,과거_기록,과거_마체중,과거_레이팅
2025년07월06일(일),제11경주,서울,18:00,4,노던타임,2024/11/24-11R,5,일,1등급,2000,4,5,1,코지,56.0,0:13.4,0:39.4,0:14.1,2:09.7,498(-1),91
2025년07월06일(일),제11경주,서울,18:00,4,노던타임,2024/09/29-11R,4,일,1등급,2000,4,3,2,코지,53.0,0:13.8,0:38.8,0:13.6,2:08.0,499(6),88
2025년07월06일(일),제11경주,서울,18:00,4,노던타임,2024/09/07-4R,3,특,혼OPEN,1800,11,5,4,코지,57.0,0:14.2,0:39.4,0:13.2,1:56.8,493(-2),88
2025년07월06일(일),제11경주,서울,18:00,4,노던타임,2024/08/22-4R,11,주,-,1000,17,-,2,이상규,57.0,0:14.1,0:38.0,0:12.9,1:03.0,501(6),88
2025년07월06일(일),제11경주,서울,18:00,4,노던타임,2024/06/02-9R,6,일,1등급,1800,3,4,3,조재로,52.0,0:14.5,0:40.0,0:13.8,1:56.3,495(-6),86
2025년07월06일(일),제11경주,서울,18:00,4,노던타임,2024/05/05-10R,5,일,1등급,2000,20,2,9,정정희,54.0,0:13.8,0:38.5,0:12.8,2:08.9,501(-1),87
2025년07월06일(일),제11경주,서울,18:00,5,리월마,2025/05/25-8R,6,일,1등급,1600,8,4,10,김효정,58.0,0:13.9,0:40.8,0:15.0,1:41.9,467(0),94
2025년07월06일(일),제11경주,서울,18:00,5,리월마,2025/03/09-6R,2,대,혼OPEN,1200,9,4,10,임다빈,58.0,0:14.0,0:36.3,0:12.6,1:12.6,467(9),95
2025년07월06일(일),제11경주,서울,18:00,5,리월마,2024/12/08-10R,1,일,1등급,1200,13,4,6,이상규,55.0,0:13.4,0:37.2,0:13.3,1:14.0,458(4),95
2025년07월06일(일),제11경주,서울,18:00,5,리월마,2024/10/20-11R,5,일,1등급,1600,14,5,3,이상규,54.5,0:13.7,0:38.4,0:13.6,1:40.3,454(1),94
2025년07월06일(일),제11경주,서울,18:00,5,리월마,2024/09/15-10R,9,일,1등급,1600,11,3,5,이상규,55.0,0:13.6,0:40.0,0:14.1,1:41.1,453(-2),95
2025년07월06일(일),제11경주,서울,18:00,5,리월마,2024/08/04-14R,11,일,1등급,1200,3,3,5,문세영,54.0,0:13.7,0:36.0,0:12.8,1:12.5,455(-4),95
2025년07월06일(일),제11경주,서울,18:00,5,리월마,2024/06/30-8R,10,일,1등급,1200,16,2,4,문세영,58.0,0:13.5,0:36.5,0:12.7,1:12.0,459(-3),95
2025년07월06일(일),제11경주,서울,18:00,5,리월마,2024/04/28-11R,10,일,1등급,1400,9,4,3,이동하,57.0,0:13.3,0:37.4,0:13.3,1:25.9,462(-3),93
2025년07월06일(일),제11경주,서울,18:00,5,리월마,2024/03/10-11R,5,일,1등급,1600,4,5,2,문세영,56.0,0:13.4,0:38.3,0:13.6,1:40.1,465(4),90
2025년07월06일(일),제11경주,서울,18:00,5,리월마,2024/01/28-11R,4,일,1등급,1600,9,6,1,문세영,52.5,0:13.3,0:38.6,0:13.6,1:39.1,461(0),81
2025년07월06일(일),제11경주,서울,18:00,6,승부사,2025/05/10-10R,4,일,1등급,1200,20,4,7,조상범,56.0,0:13.9,0:37.6,0:13.4,1:14.0,499(-10),83
2025년07월06일(일),제11경주,서울,18:00,6,승부사,2025/03/09-11R,9,일,1등급,1200,8,3,10,조상범,52.0,0:13.6,0:38.6,0:14.1,1:14.4,509(4),83
2025년07월06일(일),제11경주,서울,18:00,6,승부사,2025/02/20-4R,5,주,-,1000,3,-,5,코지,57.0,0:14.7,0:37.7,0:12.9,1:03.6,511(6),83
2025년07월06일(일),제11경주,서울,18:00,6,승부사,2024/12/08-10R,8,일,1등급,1200,13,4,9,임다빈,52.0,0:13.8,0:37.4,0:13.7,1:14.3,505(3),83
2025년07월06일(일),제11경주,서울,18:00,6,승부사,2024/11/03-11R,9,일,1등급,1200,7,4,3,문세영,53.5,0:13.5,0:37.0,0:13.1,1:13.1,502(-3),83
2025년07월06일(일),제11경주,서울,18:00,6,승부사,2024/09/15-10R,3,일,1등급,1600,11,3,8,이동하,52.0,0:13.2,0:42.9,0:15.8,1:43.2,505(-2),83
2025년07월06일(일),제11경주,서울,18:00,6,승부사,2024/06/02-8R,1,일,2등급,1400,3,4,1,임다빈,56.0,0:13.2,0:38.8,0:13.8,1:25.6,507(-8),73
2025년07월06일(일),제11경주,서울,18:00,6,승부사,2024/05/09-2R,11,주,-,1000,14,-,1,문세영,57.0,0:14.5,0:38.0,0:12.9,1:03.7,519(4),73
2025년07월06일(일),제11경주,서울,18:00,6,승부사,2024/01/07-11R,9,일,2등급,1600,17,6,7,장추열,53.5,0:14.1,0:41.2,0:14.6,1:43.2,515(2),73
2025년07월06일(일),제11경주,서울,18:00,6,승부사,2023/12/03-11R,7,일,2등급,1400,6,6,8,장추열,54.0,0:13.6,0:39.9,0:14.5,1:28.6,513(5),74
2025년07월06일(일),제11경주,서울,18:00,7,허쉬대보,2025/06/26-5R,8,주,-,1000,12,-,1,정정희,57.0,0:14.9,0:38.2,0:13.6,1:04.4,520(5),81
2025년07월06일(일),제11경주,서울,18:00,7,허쉬대보,2025/05/29-1R,8,주,-,1000,7,-,4,문세영,57.0,0:14.7,0:38.2,0:13.4,1:04.0,515(13),81
2025년07월06일(일),제11경주,서울,18:00,7,허쉬대보,2023/02/19-11R,7,일,1등급,1800,3,6,10,이동하,54.0,0:15.2,0:41.0,0:14.0,1:57.8,502(-4),83
2025년07월06일(일),제11경주,서울,18:00,7,허쉬대보,2022/11/06-11R,2,일,1등급,1400,3,5,7,이동하,52.0,0:13.8,0:37.8,0:13.2,1:26.0,506(3),83
2025년07월06일(일),제11경주,서울,18:00,7,허쉬대보,2022/10/02-9R,3,일,1등급,2000,6,5,7,이혁,54.0,0:14.7,0:40.3,0:14.0,2:11.0,503(8),84
2025년07월06일(일),제11경주,서울,18:00,7,허쉬대보,2022/07/10-10R,9,일,1등급,1800,10,6,5,유승완,54.0,0:15.3,0:39.1,0:13.0,1:58.7,495(-5),84
2025년07월06일(일),제11경주,서울,18:00,7,허쉬대보,2022/05/21-9R,5,일,1등급,1800,3,6,5,이혁,54.0,0:14.8,0:40.5,0:13.7,1:56.9,500(5),84
2025년07월06일(일),제11경주,서울,18:00,7,허쉬대보,2022/03/13-11R,5,일,1등급,1800,20,2,4,김용근,51.0,0:14.3,0:38.5,0:12.9,1:54.2,495(-3),84
2025년07월06일(일),제11경주,서울,18:00,7,허쉬대보,2022/02/13-11R,5,일,1등급,1800,2,6,9,김용근,51.0,0:15.3,0:40.2,0:13.8,1:58.3,498(3),86
2025년07월06일(일),제11경주,서울,18:00,7,허쉬대보,2021/12/18-10R,8,일,1등급,1800,12,4,11,김용근,54.0,0:14.3,0:41.7,0:13.9,1:57.7,495(-1),87
2025년07월06일(일),제11경주,서울,18:00,8,마이티룩,2025/06/01-6R,12,대,혼OPEN,1600,2,4,10,푸르칸,56.0,0:13.9,0:40.5,0:14.2,1:41.1,464(-3),89
2025년07월06일(일),제11경주,서울,18:00,8,마이티룩,2025/04/27-8R,16,대,혼OPEN,1400,6,6,8,푸르칸,56.0,0:13.7,0:38.6,0:13.6,1:27.1,467(5),90
2025년07월06일(일),제11경주,서울,18:00,8,마이티룩,2025/03/09-11R,1,일,1등급,1200,8,3,4,푸르칸,52.5,0:13.7,0:36.6,0:12.8,1:12.4,462(-3),90
2025년07월06일(일),제11경주,서울,18:00,8,마이티룩,2025/02/09-11R,5,일,1등급,1400,4,7,6,푸르칸,52.0,0:14.0,0:38.2,0:13.4,1:27.8,465(-3),90
2025년07월06일(일),제11경주,서울,18:00,8,마이티룩,2025/01/02-3R,8,주,-,1000,3,-,3,푸르칸,55.0,0:14.2,0:38.0,0:13.2,1:03.3,465(-3),90
2025년07월06일(일),제11경주,서울,18:00,8,마이티룩,2024/04/28-7R,7,대,혼OPEN,1400,9,4,4,문세영,56.0,0:13.7,0:37.8,0:13.5,1:26.0,468(1),89
2025년07월06일(일),제11경주,서울,18:00,8,마이티룩,2024/03/31-11R,3,일,1등급,1200,12,7,1,씨씨웡,52.0,0:13.3,0:36.9,0:13.2,1:12.9,467(6),82
2025년07월06일(일),제11경주,서울,18:00,8,마이티룩,2024/02/25-11R,3,일,1등급,1400,19,6,5,박을운,52.0,0:13.6,0:38.8,0:13.7,1:26.8,461(-4),82
2025년07월06일(일),제11경주,서울,18:00,8,마이티룩,2024/01/20-11R,9,일,2등급,1200,16,6,2,문세영,56.0,0:13.7,0:36.3,0:12.5,1:12.9,465(-1),80
2025년07월06일(일),제11경주,서울,18:00,8,마이티룩,2023/12/25-12R,1,일,2등급,1200,12,7,5,안토니오,56.0,0:13.5,0:38.0,0:13.1,1:14.3,466(4),80
2025년07월06일(일),제11경주,서울,18:00,9,동진최강,2025/04/12-10R,5,일,2등급,1200,10,5,6,김성현,54.5,0:13.5,0:39.8,0:14.7,1:15.6,520(2),77
2025년07월06일(일),제11경주,서울,18:00,9,동진최강,2025/02/08-11R,1,일,2등급,1200,5,6,8,정우주,57.0,0:13.6,0:40.3,0:15.3,1:16.1,518(4),78
2025년07월06일(일),제11경주,서울,18:00,9,동진최강,2024/12/21-11R,10,일,2등급,1200,8,8,11,김성현,55.0,0:14.6,0:39.4,0:14.4,1:17.9,514(2),78
2025년07월06일(일),제11경주,서울,18:00,9,동진최강,2024/11/29-4R,9,주,-,1000,19,-,2,씨씨웡,57.0,0:14.7,0:38.0,0:13.2,1:04.1,514(2),78
2025년07월06일(일),제11경주,서울,18:00,9,동진최강,2023/12/25-12R,5,일,2등급,1200,12,7,11,이현종,57.0,0:14.2,0:39.0,0:13.4,1:17.1,512(5),78
2025년07월06일(일),제11경주,서울,18:00,9,동진최강,2023/12/15-3R,7,주,-,1000,20,-,1,이현종,57.0,0:14.4,0:36.8,0:12.5,1:02.3,519(12),78
2025년07월06일(일),제11경주,서울,18:00,9,동진최강,2023/02/04-11R,1,일,2등급,1200,6,7,1,김용근,52.5,0:13.6,0:37.5,0:13.3,1:13.6,507(8),68
2025년07월06일(일),제11경주,서울,18:00,9,동진최강,2023/01/27-4R,2,주,-,1000,14,-,3,김용근,57.0,0:15.0,0:36.0,0:12.1,1:02.2,529(30),68
2025년07월06일(일),제11경주,서울,18:00,9,동진최강,2022/09/03-8R,5,특,국OPEN,1400,11,6,11,김용근,55.0,0:15.1,0:37.3,0:12.8,1:28.3,499(-3),68
2025년07월06일(일),제11경주,서울,18:00,9,동진최강,2022/07/10-8R,2,대,국OPEN,1800,10,6,4,김용근,53.0,0:14.2,0:39.5,0:13.5,1:56.3,502(-5),67
2025년07월06일(일),제11경주,서울,18:00,10,늘가을,2025/05/25-8R,10,일,1등급,1600,8,4,5,이혁,56.0,0:14.6,0:38.2,0:13.4,1:39.8,480(-4),90
2025년07월06일(일),제11경주,서울,18:00,10,늘가을,2025/04/20-7R,13,대,혼OPEN,2000,8,6,9,이혁,57.0,0:14.1,0:40.8,0:14.5,2:10.0,484(-6),91
2025년07월06일(일),제11경주,서울,18:00,10,늘가을,2025/03/27-4R,5,주,-,1000,4,-,1,임다빈,57.0,0:14.2,0:36.7,0:12.6,1:01.7,501(11),91
2025년07월06일(일),제11경주,서울,18:00,10,늘가을,2025/01/19-11R,9,일,1등급,1600,3,5,10,이혁,56.0,0:14.3,0:45.6,0:17.5,1:47.5,490(12),91
2025년07월06일(일),제11경주,서울,18:00,10,늘가을,2024/11/10-6R,5,대,혼OPEN,1400,3,7,3,이혁,57.0,0:14.5,0:37.2,0:12.6,1:25.6,478(-2),87
2025년07월06일(일),제11경주,서울,18:00,10,늘가을,2024/09/29-7R,4,대,국OPEN,1800,4,3,1,이혁,57.0,0:14.6,0:38.6,0:12.7,1:55.4,480(-3),79
2025년07월06일(일),제11경주,서울,18:00,10,늘가을,2024/08/17-10R,4,일,2등급,2000,3,4,5,이혁,58.0,0:13.9,0:40.5,0:13.8,2:10.0,483(-7),79
2025년07월06일(일),제11경주,서울,18:00,10,늘가을,2024/06/29-11R,2,일,2등급,2000,5,4,5,문세영,57.5,0:14.4,0:39.5,0:13.9,2:11.4,490(0),79
2025년07월06일(일),제11경주,서울,18:00,10,늘가을,2024/05/19-7R,14,대,국OPEN,2000,7,3,2,문세영,57.0,0:14.5,0:38.5,0:13.2,2:09.9,490(-4),75
2025년07월06일(일),제11경주,서울,18:00,10,늘가을,2024/04/14-6R,10,특,국OPEN,1600,4,5,2,이혁,58.0,0:14.5,0:37.4,0:12.6,1:40.0,494(0),72
